t,x,y,z,K11,K12,K13,K21,K22,K23,K31,K32,K33,D11,D12,D13,D21,D22,D23,D31,D32,D33
9.609999999999999654e-01,5.480139429809234297e-01,4.141345262837598656e-02,1.393177333099522575e-01,1.316869689585406604e+02,-1.467117080500277382e+01,7.592998918757756233e-01,-1.467117080500277382e+01,2.113819232444929526e+02,-7.395376893653530459e+00,7.592998918757756233e-01,-7.395376893653530459e+00,1.588061729804884123e+02,2.592901515740286200e+01,-8.582832936813119318e+00,7.390672973378934252e+00,-8.582832936813119318e+00,2.964714155094533510e+01,9.499974318196029444e+00,7.390672973378934252e+00,9.499974318196029444e+00,2.200189572806990768e+01
9.619999999999999662e-01,5.480296645164780545e-01,4.143173063309186360e-02,1.393888149105011465e-01,1.316535996946391833e+02,-1.469362110473624128e+01,7.647239756635995089e-01,-1.469362110473624128e+01,2.113876298537906280e+02,-7.397989002572543882e+00,7.647239756635995089e-01,-7.397989002572543882e+00,1.588109332022962121e+02,2.592361464910412749e+01,-8.595464788307468851e+00,7.395546811538929788e+00,-8.595464788307468851e+00,2.962175628401568517e+01,9.486695723024382687e+00,7.395546811538929788e+00,9.486695723024382687e+00,2.201150392550676926e+01
9.629999999999999671e-01,5.480453383710920390e-01,4.144998333084620040e-02,1.394598109260908325e-01,1.316203002972084732e+02,-1.471607459101623760e+01,7.701528515287372478e-01,-1.471607459101623760e+01,2.113933191540504595e+02,-7.400588218199425583e+00,7.701528515287372478e-01,-7.400588218199425583e+00,1.588157458613314077e+02,2.591821928786547602e+01,-8.608085086253767670e+00,7.400417861078062209e+00,-8.608085086253767670e+00,2.959641023792863734e+01,9.473416513215466850e+00,7.400417861078062209e+00,9.473416513215466850e+00,2.202111936772085699e+01
9.639999999999999680e-01,5.480609640368790947e-01,4.146821052400383872e-02,1.395307211910941092e-01,1.315870707069611854e+02,-1.473853121899567853e+01,7.755864995506818182e-01,-1.473853121899567853e+01,2.113989911496511240e+02,-7.403174541474603743e+00,7.755864995506818182e-01,-7.403174541474603743e+00,1.588206107758911685e+02,2.591282908786318018e+01,-8.620693804924256298e+00,7.405286115092878596e+00,-8.620693804924256298e+00,2.957110340062205722e+01,9.460136725312683126e+00,7.405286115092878596e+00,9.460136725312683126e+00,2.203074205025448862e+01
9.649999999999999689e-01,5.480765410056237519e-01,4.148641201576398763e-02,1.396015455416051709e-01,1.315539108645213844e+02,-1.476099094383643973e+01,7.810248998074140747e-01,-1.476099094383643973e+01,2.114046458450888792e+02,-7.405747973387642347e+00,7.810248998074140747e-01,-7.405747973387642347e+00,1.588255277643318095e+02,2.590744406326491145e+01,-8.633290918626176591e+00,7.410151566692861458e+00,-8.633290918626176591e+00,2.954583575974308474e+01,9.446856395900125491e+00,7.410151566692861458e+00,9.446856395900125491e+00,2.204037196864225123e+01
9.659999999999999698e-01,5.480920687688126680e-01,4.150458761019172604e-02,1.396722838154000057e-01,1.315208207104246014e+02,-1.478345372070958064e+01,7.864680323755179892e-01,-1.478345372070958064e+01,2.114102832449774212e+02,-7.408308514977276715e+00,7.864680323755179892e-01,-7.408308514977276715e+00,1.588304966450701272e+02,2.590206422822978638e+01,-8.645876401701828584e+00,7.415014209000446499e+00,-8.645876401701828584e+00,2.952060730264856758e+01,9.433575561602420834e+00,7.415014209000446499e+00,9.433575561602420834e+00,2.205000911841109001e+01
9.669999999999999707e-01,5.481075468176674903e-01,4.152273711224879066e-02,1.397429358518917919e-01,1.314878001851184877e+02,-1.480591950479563046e+01,7.919158773302954479e-01,-1.480591950479563046e+01,2.114159033540483108e+02,-7.410856167331459687e+00,7.919158773302954479e-01,-7.410856167331459687e+00,1.588355172365845647e+02,2.589668959690817118e+01,-8.658450228528620229e+00,7.419874035151017289e+00,-8.658450228528620229e+00,2.949541801640528149e+01,9.420294259084487365e+00,7.419874035151017289e+00,9.420294259084487365e+00,2.205965349508030826e+01
9.679999999999999716e-01,5.481229746431768302e-01,4.154086032782529359e-02,1.398135014920925956e-01,1.314548492289629849e+02,-1.482838825128482085e+01,7.973684147458819371e-01,-1.482838825128482085e+01,2.114215061771506896e+02,-7.413390931587393595e+00,7.973684147458819371e-01,-7.413390931587393595e+00,1.588405893574164907e+02,2.589132018344176700e+01,-8.671012373519205951e+00,7.424731038292967433e+00,-8.671012373519205951e+00,2.947026788779033168e+01,9.407012525051307250e+00,7.424731038292967433e+00,9.407012525051307250e+00,2.206930509416173081e+01
9.689999999999999725e-01,5.481383517361300139e-01,4.155895706377026738e-02,1.398839805785717649e-01,1.314219677822306949e+02,-1.485085991537736305e+01,8.028256246953602293e-01,-1.485085991537736305e+01,2.114270917192517629e+02,-7.415912808931574673e+00,8.028256246953602293e-01,-7.415912808931574673e+00,1.588457128261713933e+02,2.588595600196345359e+01,-8.683562811121541714e+00,7.429585211587690807e+00,-8.683562811121541714e+00,2.944515690329134117e+01,9.393730396247685022e+00,7.429585211587690807e+00,9.393730396247685022e+00,2.207896391115971468e+01
9.699999999999999734e-01,5.481536775871473921e-01,4.157702712792062799e-02,1.399543729554171279e-01,1.313891557851074197e+02,-1.487333445228368767e+01,8.082874872508770681e-01,-1.487333445228368767e+01,2.114326599854367146e+02,-7.418421800599832139e+00,8.082874872508770681e-01,-7.418421800599832139e+00,1.588508874615200739e+02,2.588059706659730352e+01,-8.696101515818979166e+00,7.434436548209621520e+00,-8.696101515818979166e+00,2.942008504910686284e+01,9.380447909458045075e+00,7.434436548209621520e+00,9.380447909458045075e+00,2.208862994157126636e+01
9.709999999999999742e-01,5.481689516867156442e-01,4.159507032913256630e-02,1.400246784681967449e-01,1.313564131776923603e+02,-1.489581181722470049e+01,8.137539824837565217e-01,-1.489581181722470049e+01,2.114382109809088206e+02,-7.420917907877364605e+00,8.137539824837565217e-01,-7.420917907877364605e+00,1.588561130822000109e+02,2.587524339145847563e+01,-8.708628462130343806e+00,7.439285041346249017e+00,-8.708628462130343806e+00,2.939505231114664241e+01,9.367165101506166991e+00,7.439285041346249017e+00,9.367165101506166991e+00,2.209830318088607015e+01
9.719999999999999751e-01,5.481841735252146464e-01,4.161308647730942861e-02,1.400948969639195518e-01,1.313237398999985714e+02,-1.491829196543205072e+01,8.192250904646163345e-01,-1.491829196543205072e+01,2.114437447109896198e+02,-7.423401132098778277e+00,8.192250904646163345e-01,-7.423401132098778277e+00,1.588613895070164403e+02,2.586989499065320430e+01,-8.721143624610041556e+00,7.444130684198147385e+00,-8.721143624610041556e+00,2.937005867503193102e+01,9.353882009254979479e+00,7.444130684198147385e+00,9.353882009254979479e+00,2.210798362458664457e+01
9.729999999999999760e-01,5.481993425929565511e-01,4.163107538343187308e-02,1.401650282909990552e-01,1.312911358919533313e+02,-1.494077485214837608e+01,8.247007912634816140e-01,-1.494077485214837608e+01,2.114492611811189420e+02,-7.425871474648126913e+00,8.247007912634816140e-01,-7.425871474648126913e+00,1.588667165548436628e+02,2.586455187827866808e+01,-8.733646977848081860e+00,7.448973469978967366e+00,-8.733646977848081860e+00,2.934510412609580499e+01,9.340598669606306359e+00,7.448973469978967366e+00,9.340598669606306359e+00,2.211767126814827833e+01
9.739999999999999769e-01,5.482144583802101012e-01,4.164903685958567386e-02,1.402350722992171672e-01,1.312586010933983971e+02,-1.496326043262756400e+01,8.301810649498997385e-01,-1.496326043262756400e+01,2.114547603968551641e+02,-7.428328936958944695e+00,8.301810649498997385e-01,-7.428328936958944695e+00,1.588720940446262944e+02,2.585921406842307135e+01,-8.746138496470264201e+00,7.453813391915516284e+00,-8.746138496470264201e+00,2.932018864938352110e+01,9.327315119500648066e+00,7.453813391915516284e+00,9.327315119500648066e+00,2.212736610703926843e+01
9.749999999999999778e-01,5.482295203772379333e-01,4.166697071899069099e-02,1.403050288396876510e-01,1.312261354440905166e+02,-1.498574866213499135e+01,8.356658915930553766e-01,-1.498574866213499135e+01,2.114602423638751816e+02,-7.430773520514289743e+00,8.356658915930553766e-01,-7.430773520514289743e+00,1.588775217953804031e+02,2.585388157516545249e+01,-8.758618155138128358e+00,7.458650443247703876e+00,-8.758618155138128358e+00,2.929531222965286830e+01,9.314031395916979150e+00,7.458650443247703876e+00,9.314031395916979150e+00,2.213706813672086682e+01
9.759999999999999787e-01,5.482445280743261096e-01,4.168487677602776553e-02,1.403748977648199558e-01,1.311937388837018261e+02,-1.500823949594779805e+01,8.411552512618851729e-01,-1.500823949594779805e+01,2.114657070879744936e+02,-7.433205226846773428e+00,8.411552512618851729e-01,-7.433205226846773428e+00,1.588829996261947599e+02,2.584855441257568387e+01,-8.771085928549155142e+00,7.463484617228625773e+00,-8.771085928549155142e+00,2.927047485137441285e+01,9.300747535872433858e+00,7.463484617228625773e+00,9.300747535872433858e+00,2.214677735264740832e+01
9.769999999999999796e-01,5.482594809618147602e-01,4.170275484626725926e-02,1.404446789282863262e-01,1.311614113518200497e+02,-1.503073288935513396e+01,8.466491240251915462e-01,-1.503073288935513396e+01,2.114711545750673451e+02,-7.435624057538602116e+00,8.466491240251915462e-01,-7.435624057538602116e+00,1.588885273562321174e+02,2.584323259471445056e+01,-8.783541791436787705e+00,7.468315907124558173e+00,-8.783541791436787705e+00,2.924567649873189978e+01,9.287463576422153366e+00,7.468315907124558173e+00,9.287463576422153366e+00,2.215649375026642431e+01
9.779999999999999805e-01,5.482743785301309458e-01,4.172060474649508938e-02,1.405143721849871352e-01,1.311291527879489536e+02,-1.505322879765840938e+01,8.521474899517582635e-01,-1.505322879765840938e+01,2.114765848311870116e+02,-7.438030014221609143e+00,8.521474899517582635e-01,-7.438030014221609143e+00,1.588941048047304605e+02,2.583791613563313305e+01,-8.795985718570513257e+00,7.473144306214968502e+00,-8.795985718570513257e+00,2.922091715562257974e+01,9.274179554659005120e+00,7.473144306214968502e+00,9.274179554659005120e+00,2.216621732501862496e+01
9.789999999999999813e-01,5.482892202698183004e-01,4.173842629474064370e-02,1.405839773910182444e-01,1.310969631315088009e+02,-1.507572717617154900e+01,8.576503291104637938e-01,-1.507572717617154900e+01,2.114819978624855707e+02,-7.440423098577291228e+00,8.576503291104637938e-01,-7.440423098577291228e+00,1.588997317910040579e+02,2.583260504937381796e+01,-8.808417684755973198e+00,7.477969807792563373e+00,-8.808417684755973198e+00,2.919619680565756070e+01,9.260895507713360786e+00,7.477969807792563373e+00,9.260895507713360786e+00,2.217594807233805199e+01
9.799999999999999822e-01,5.483040056715705601e-01,4.175621931030170514e-02,1.406534944036370860e-01,1.310648423218365508e+02,-1.509822798022125312e+01,8.631576215703963273e-01,-1.509822798022125312e+01,2.114873936752341308e+02,-7.442803312336845778e+00,8.631576215703963273e-01,-7.442803312336845778e+00,1.589054081344447980e+02,2.582729934996916654e+01,-8.820837664834996872e+00,7.482792405163273486e+00,-8.820837664834996872e+00,2.917151543216213483e+01,9.247611472752859996e+00,7.482792405163273486e+00,9.247611472752859996e+00,2.218568598765211064e+01
9.809999999999999831e-01,5.483187342262588748e-01,4.177398361377136771e-02,1.407229230812332699e-01,1.310327902981864554e+02,-1.512073116514724447e+01,8.686693474009679061e-01,-1.512073116514724447e+01,2.114927722758230857e+02,-7.445170657281200199e+00,8.686693474009679061e-01,-7.445170657281200199e+00,1.589111336545234963e+02,2.582199905144246088e+01,-8.833245633685731235e+00,7.487612091646310475e+00,-8.833245633685731235e+00,2.914687301817617637e+01,9.234327486982184752e+00,7.487612091646310475e+00,9.234327486982184752e+00,2.219543106638169050e+01
9.819999999999999840e-01,5.483334054249661138e-01,4.179171902706365488e-02,1.407922632832940002e-01,1.310008069997301732e+02,-1.514323668630252229e+01,8.741854866720286665e-01,-1.514323668630252229e+01,2.114981336707620585e+02,-7.447525135241049199e+00,8.741854866720286665e-01,-7.447525135241049199e+00,1.589169081707908617e+02,2.581670416780745470e+01,-8.845641566222681718e+00,7.492428860574156246e+00,-8.845641566222681718e+00,2.912226954645444721e+01,9.221043587642803629e+00,7.492428860574156246e+00,9.221043587642803629e+00,2.220518330394119744e+01
9.829999999999999849e-01,5.483480187590156207e-01,4.180942537343744492e-02,1.408615148703773745e-01,1.309688923655573660e+02,-1.516574449905361632e+01,8.797060194539805256e-01,-1.516574449905361632e+01,2.115034778666799866e+02,-7.449866748096888536e+00,8.797060194539805256e-01,-7.449866748096888536e+00,1.589227315028789462e+02,2.581141471306833424e+01,-8.858025437396815249e+00,7.497242705292591403e+00,-8.858025437396815249e+00,2.909770499946693434e+01,9.207759812012724865e+00,7.497242705292591403e+00,9.207759812012724865e+00,2.221494269573862113e+01
9.839999999999999858e-01,5.483625737200013006e-01,4.182710247752299132e-02,1.409306777040799652e-01,1.309370463346758413e+02,-1.518825455878084085e+01,8.852309258178917561e-01,-1.518825455878084085e+01,2.115088048703252923e+02,-7.452195497779046995e+00,8.852309258178917561e-01,-7.452195497779046995e+00,1.589286034705022814e+02,2.580613070121980357e+01,-8.870397222195609999e+00,7.502053619160730769e+00,-8.870397222195609999e+00,2.907317935939937925e+01,9.194476197406327600e+00,7.502053619160730769e+00,9.194476197406327600e+00,2.222470923717568425e+01
